# timestamp(s) x y z q_x q_y q_z q_w
0.79 24.3851 11.1604 6.84075 -0.114259 0.0561337 0.985136 -0.115727
0.7925 24.3812 11.1794 6.82202 -0.114519 0.0558791 0.985075 -0.116113
0.795 24.3773 11.1985 6.80318 -0.114779 0.055624 0.985014 -0.116498
0.7975 24.3734 11.2175 6.78422 -0.115037 0.0553684 0.984953 -0.116884
0.8 24.3696 11.2365 6.76516 -0.115295 0.0551122 0.984891 -0.11727
0.8025 24.3656 11.2555 6.74598 -0.115551 0.0548555 0.98483 -0.117656
0.805 24.3617 11.2745 6.7267 -0.115807 0.0545982 0.984768 -0.118043
0.8075 24.3578 11.2935 6.70732 -0.116062 0.0543405 0.984706 -0.118429
0.81 24.3538 11.3125 6.68783 -0.116316 0.0540822 0.984644 -0.118816
0.8125 24.3499 11.3315 6.66823 -0.116569 0.0538234 0.984581 -0.119203
0.815 24.3459 11.3505 6.64854 -0.116821 0.0535641 0.984519 -0.11959
0.8175 24.3419 11.3695 6.62874 -0.117072 0.0533042 0.984456 -0.119977
0.82 24.3379 11.3885 6.60884 -0.117322 0.0530439 0.984393 -0.120364
0.8225 24.3339 11.4075 6.58885 -0.117572 0.052783 0.98433 -0.120751
0.825 24.3299 11.4265 6.56876 -0.11782 0.0525217 0.984267 -0.121139
0.8275 24.3259 11.4455 6.54857 -0.118068 0.0522598 0.984204 -0.121527
0.83 24.3219 11.4644 6.52828 -0.118314 0.0519974 0.98414 -0.121915
0.8325 24.3178 11.4834 6.50791 -0.11856 0.0517346 0.984076 -0.122303
0.835 24.3137 11.5024 6.48744 -0.118805 0.0514712 0.984013 -0.122691
0.8375 24.3097 11.5213 6.46688 -0.119048 0.0512073 0.983948 -0.123079
0.84 24.3056 11.5403 6.44623 -0.119291 0.050943 0.983884 -0.123468
0.8425 24.3015 11.5592 6.42549 -0.119533 0.0506781 0.98382 -0.123856
0.845 24.2974 11.5782 6.40466 -0.119774 0.0504128 0.983755 -0.124245
0.8475 24.2932 11.5971 6.38375 -0.120014 0.0501469 0.983691 -0.124634
0.85 24.2891 11.6161 6.36275 -0.120254 0.0498806 0.983626 -0.125023
0.8525 24.285 11.635 6.34167 -0.120492 0.0496138 0.983561 -0.125412
0.855 24.2808 11.6539 6.32051 -0.120729 0.0493465 0.983495 -0.125802
0.8575 24.2766 11.6729 6.29927 -0.120965 0.0490788 0.98343 -0.126191
0.86 24.2724 11.6918 6.27795 -0.121201 0.0488106 0.983364 -0.126581
0.8625 24.2683 11.7107 6.25655 -0.121435 0.0485419 0.983299 -0.126971
0.865 24.264 11.7296 6.23507 -0.121669 0.0482727 0.983233 -0.127361
0.8675 24.2598 11.7485 6.21352 -0.121901 0.0480031 0.983167 -0.127751
0.87 24.2556 11.7674 6.19189 -0.122133 0.047733 0.9831 -0.128141
0.8725 24.2514 11.7863 6.17019 -0.122364 0.0474624 0.983034 -0.128532
0.875 24.2471 11.8052 6.14842 -0.122593 0.0471914 0.982967 -0.128923
0.8775 24.2428 11.8241 6.12658 -0.122822 0.0469199 0.982901 -0.129313
0.88 24.2386 11.843 6.10467 -0.12305 0.046648 0.982834 -0.129704
0.8825 24.2343 11.8619 6.08269 -0.123277 0.0463756 0.982767 -0.130095
0.885 24.23 11.8808 6.06064 -0.123502 0.0461027 0.982699 -0.130487
0.8875 24.2257 11.8997 6.03854 -0.123727 0.0458295 0.982632 -0.130878
0.89 24.2213 11.9185 6.01636 -0.123951 0.0455557 0.982564 -0.13127
0.8925 24.217 11.9374 5.99413 -0.124174 0.0452815 0.982497 -0.131661
0.895 24.2126 11.9563 5.97184 -0.124396 0.0450069 0.982429 -0.132053
0.8975 24.2083 11.9751 5.94948 -0.124617 0.0447319 0.982361 -0.132445
0.9 24.2039 11.994 5.92707 -0.124837 0.0444564 0.982292 -0.132837
0.9025 24.1995 12.0128 5.9046 -0.125056 0.0441805 0.982224 -0.13323
0.905 24.1951 12.0317 5.88208 -0.125274 0.0439041 0.982155 -0.133622
0.9075 24.1907 12.0505 5.8595 -0.125491 0.0436274 0.982087 -0.134015
0.91 24.1863 12.0694 5.83687 -0.125708 0.0433502 0.982018 -0.134407
0.9125 24.1819 12.0882 5.81419 -0.125923 0.0430725 0.981949 -0.1348
0.915 24.1774 12.107 5.79146 -0.126137 0.0427945 0.98188 -0.135193
0.9175 24.173 12.1259 5.76868 -0.12635 0.042516 0.98181 -0.135586
0.92 24.1685 12.1447 5.74586 -0.126562 0.0422371 0.981741 -0.13598
0.9225 24.164 12.1635 5.72299 -0.126773 0.0419579 0.981671 -0.136373
0.925 24.1595 12.1823 5.70008 -0.126984 0.0416782 0.981601 -0.136767
0.9275 24.155 12.2011 5.67712 -0.127193 0.041398 0.981531 -0.137161
0.93 24.1505 12.2199 5.65412 -0.127401 0.0411175 0.981461 -0.137555
0.9325 24.146 12.2387 5.63108 -0.127608 0.0408366 0.98139 -0.137949
0.935 24.1414 12.2575 5.60801 -0.127815 0.0405553 0.98132 -0.138343
0.9375 24.1369 12.2763 5.5849 -0.12802 0.0402736 0.981249 -0.138737
0.94 24.1323 12.2951 5.56175 -0.128224 0.0399915 0.981178 -0.139132
0.9425 24.1278 12.3139 5.53857 -0.128427 0.039709 0.981107 -0.139526
0.945 24.1232 12.3327 5.51535 -0.12863 0.0394261 0.981036 -0.139921
0.9475 24.1186 12.3514 5.49211 -0.128831 0.0391428 0.980965 -0.140316
0.95 24.114 12.3702 5.46883 -0.129031 0.0388591 0.980893 -0.140711
0.9525 24.1093 12.389 5.44553 -0.12923 0.0385751 0.980822 -0.141106
0.955 24.1047 12.4077 5.4222 -0.129429 0.0382907 0.98075 -0.141502
0.9575 24.1001 12.4265 5.39884 -0.129626 0.0380059 0.980678 -0.141897
0.96 24.0954 12.4452 5.37546 -0.129822 0.0377207 0.980606 -0.142293
0.9625 24.0907 12.464 5.35206 -0.130017 0.0374351 0.980533 -0.142689
0.965 24.0861 12.4827 5.32864 -0.130212 0.0371492 0.980461 -0.143085
0.9675 24.0814 12.5014 5.3052 -0.130405 0.0368629 0.980388 -0.143481
0.97 24.0767 12.5202 5.28174 -0.130597 0.0365763 0.980316 -0.143877
0.9725 24.072 12.5389 5.25826 -0.130788 0.0362892 0.980243 -0.144273
0.975 24.0672 12.5576 5.23477 -0.130978 0.0360019 0.98017 -0.14467
0.9775 24.0625 12.5763 5.21126 -0.131167 0.0357141 0.980096 -0.145066
0.98 24.0577 12.595 5.18774 -0.131355 0.0354261 0.980023 -0.145463
0.9825 24.053 12.6137 5.16421 -0.131542 0.0351376 0.979949 -0.14586
0.985 24.0482 12.6324 5.14067 -0.131728 0.0348488 0.979876 -0.146257
0.9875 24.0434 12.6511 5.11713 -0.131913 0.0345597 0.979802 -0.146654
0.99 24.0386 12.6698 5.09357 -0.132097 0.0342702 0.979728 -0.147052
0.9925 24.0338 12.6885 5.07001 -0.13228 0.0339804 0.979654 -0.147449
0.995 24.029 12.7072 5.04645 -0.132462 0.0336903 0.979579 -0.147847
0.9975 24.0242 12.7259 5.02289 -0.132643 0.0333998 0.979505 -0.148245
1 24.0193 12.7446 4.99932 -0.132823 0.0331089 0.97943 -0.148643
1.0025 24.0145 12.7632 4.97576 -0.133002 0.0328178 0.979355 -0.149041
1.005 24.0096 12.7819 4.9522 -0.13318 0.0325263 0.97928 -0.149439
1.0075 24.0047 12.8006 4.92864 -0.133356 0.0322345 0.979205 -0.149837
1.01 23.9998 12.8192 4.90508 -0.133532 0.0319424 0.97913 -0.150235
1.0125 23.9949 12.8379 4.88154 -0.133707 0.0316499 0.979054 -0.150634
1.015 23.99 12.8565 4.858 -0.13388 0.0313571 0.978979 -0.151033
1.0175 23.9851 12.8751 4.83447 -0.134053 0.031064 0.978903 -0.151432
1.02 23.9801 12.8938 4.81095 -0.134224 0.0307706 0.978827 -0.151831
1.0225 23.9752 12.9124 4.78744 -0.134395 0.0304769 0.978751 -0.15223
1.025 23.9702 12.931 4.76395 -0.134564 0.0301829 0.978675 -0.152629
1.0275 23.9652 12.9497 4.74047 -0.134733 0.0298886 0.978599 -0.153028
1.03 23.9603 12.9683 4.71701 -0.1349 0.029594 0.978522 -0.153428
1.0325 23.9553 12.9869 4.69357 -0.135066 0.029299 0.978445 -0.153827
1.035 23.9502 13.0055 4.67015 -0.135232 0.0290038 0.978369 -0.154227
1.0375 23.9452 13.0241 4.64674 -0.135396 0.0287083 0.978292 -0.154627
1.04 23.9402 13.0427 4.62336 -0.135559 0.0284125 0.978215 -0.155027
1.0425 23.9352 13.0613 4.60001 -0.135721 0.0281164 0.978137 -0.155427
1.045 23.9301 13.0799 4.57668 -0.135882 0.02782 0.97806 -0.155828
1.0475 23.925 13.0984 4.55338 -0.136042 0.0275234 0.977982 -0.156228
1.05 23.9199 13.117 4.5301 -0.136201 0.0272264 0.977904 -0.156629
1.0525 23.9149 13.1356 4.50685 -0.136359 0.0269292 0.977827 -0.157029
1.055 23.9098 13.1542 4.48364 -0.136516 0.0266317 0.977749 -0.15743
1.0575 23.9046 13.1727 4.46046 -0.136671 0.0263339 0.97767 -0.157831
1.06 23.8995 13.1913 4.43731 -0.136826 0.0260359 0.977592 -0.158232
1.0625 23.8944 13.2098 4.4142 -0.13698 0.0257376 0.977514 -0.158633
1.065 23.8892 13.2284 4.39112 -0.137132 0.025439 0.977435 -0.159035
1.0675 23.8841 13.2469 4.36808 -0.137283 0.0251401 0.977356 -0.159436
1.07 23.8789 13.2654 4.34509 -0.137434 0.024841 0.977277 -0.159838
1.0725 23.8737 13.284 4.32213 -0.137583 0.0245417 0.977198 -0.160239
1.075 23.8685 13.3025 4.29921 -0.137731 0.0242421 0.977119 -0.160641
1.0775 23.8633 13.321 4.27634 -0.137879 0.0239422 0.977039 -0.161043
1.08 23.8581 13.3395 4.25352 -0.138025 0.0236421 0.97696 -0.161445
1.0825 23.8528 13.358 4.23074 -0.13817 0.0233417 0.97688 -0.161847
1.085 23.8476 13.3765 4.20801 -0.138314 0.0230411 0.9768 -0.16225
1.0875 23.8424 13.395 4.18533 -0.138457 0.0227403 0.97672 -0.162652
1.09 23.8371 13.4135 4.1627 -0.138598 0.0224392 0.97664 -0.163055
1.0925 23.8318 13.432 4.14012 -0.138739 0.0221379 0.97656 -0.163457
1.095 23.8265 13.4505 4.1176 -0.138879 0.0218363 0.97648 -0.16386
1.0975 23.8212 13.469 4.09513 -0.139017 0.0215346 0.976399 -0.164263
1.1 23.8159 13.4875 4.07272 -0.139155 0.0212325 0.976318 -0.164666
1.1025 23.8106 13.5059 4.05036 -0.139291 0.0209303 0.976238 -0.165069
1.105 23.8052 13.5244 4.02807 -0.139426 0.0206279 0.976157 -0.165472
1.1075 23.7999 13.5428 4.00583 -0.139561 0.0203252 0.976075 -0.165876
1.11 23.7945 13.5613 3.98366 -0.139694 0.0200223 0.975994 -0.166279
1.1125 23.7892 13.5797 3.96155 -0.139826 0.0197192 0.975913 -0.166683
1.115 23.7838 13.5982 3.93951 -0.139957 0.0194159 0.975831 -0.167087
1.1175 23.7784 13.6166 3.91753 -0.140087 0.0191123 0.975749 -0.16749
1.12 23.773 13.6351 3.89562 -0.140215 0.0188086 0.975667 -0.167894
1.1225 23.7676 13.6535 3.87378 -0.140343 0.0185046 0.975585 -0.168298
1.125 23.7621 13.6719 3.852 -0.14047 0.0182005 0.975503 -0.168703
1.1275 23.7567 13.6903 3.8303 -0.140595 0.0178962 0.975421 -0.169107
1.13 23.7512 13.7087 3.80868 -0.14072 0.0175916 0.975338 -0.169511
1.1325 23.7458 13.7271 3.78712 -0.140843 0.0172869 0.975256 -0.169916
1.135 23.7403 13.7455 3.76564 -0.140965 0.016982 0.975173 -0.17032
1.1375 23.7348 13.7639 3.74424 -0.141086 0.0166769 0.97509 -0.170725
1.14 23.7293 13.7823 3.72292 -0.141206 0.0163716 0.975007 -0.17113
1.1425 23.7238 13.8007 3.70168 -0.141325 0.0160661 0.974924 -0.171535
1.145 23.7183 13.8191 3.68051 -0.141443 0.0157605 0.974841 -0.17194
1.1475 23.7127 13.8374 3.65943 -0.14156 0.0154546 0.974757 -0.172345
1.15 23.7072 13.8558 3.63843 -0.141675 0.0151486 0.974674 -0.17275
1.1525 23.7016 13.8742 3.61752 -0.14179 0.0148425 0.97459 -0.173156
1.155 23.6961 13.8925 3.59669 -0.141903 0.0145361 0.974506 -0.173561
1.1575 23.6905 13.9109 3.57595 -0.142016 0.0142296 0.974422 -0.173967
1.16 23.6849 13.9292 3.5553 -0.142127 0.0139229 0.974338 -0.174373
1.1625 23.6793 13.9475 3.53474 -0.142237 0.0136161 0.974254 -0.174778
1.165 23.6737 13.9659 3.51427 -0.142346 0.0133091 0.974169 -0.175184
1.1675 23.668 13.9842 3.49389 -0.142454 0.013002 0.974085 -0.17559
1.17 23.6624 14.0025 3.47361 -0.142561 0.0126947 0.974 -0.175997
1.1725 23.6568 14.0208 3.45342 -0.142666 0.0123872 0.973915 -0.176403
1.175 23.6511 14.0391 3.43333 -0.142771 0.0120796 0.97383 -0.176809
1.1775 23.6454 14.0574 3.41333 -0.142875 0.0117719 0.973745 -0.177216
1.18 23.6397 14.0757 3.39343 -0.142977 0.011464 0.973659 -0.177622
1.1825 23.634 14.094 3.37363 -0.143078 0.011156 0.973574 -0.178029
1.185 23.6283 14.1123 3.35394 -0.143178 0.0108479 0.973489 -0.178435
1.1875 23.6226 14.1306 3.33434 -0.143277 0.0105396 0.973403 -0.178842
1.19 23.6169 14.1489 3.31485 -0.143375 0.0102311 0.973317 -0.179249
1.1925 23.6111 14.1671 3.29546 -0.143472 0.0099226 0.973231 -0.179656
1.195 23.6054 14.1854 3.27618 -0.143568 0.00961393 0.973145 -0.180063
1.1975 23.5996 14.2037 3.25701 -0.143662 0.00930514 0.973059 -0.18047
1.2 23.5938 14.2219 3.23794 -0.143756 0.00899623 0.972972 -0.180878
1.2025 23.5881 14.2402 3.21899 -0.143848 0.0086872 0.972886 -0.181285
1.205 23.5823 14.2584 3.20014 -0.143939 0.00837806 0.972799 -0.181693
1.2075 23.5764 14.2766 3.18141 -0.144029 0.0080688 0.972712 -0.1821
1.21 23.5706 14.2949 3.16278 -0.144118 0.00775944 0.972625 -0.182508
1.2125 23.5648 14.3131 3.14428 -0.144206 0.00744997 0.972538 -0.182916
1.215 23.5589 14.3313 3.12589 -0.144293 0.0071404 0.972451 -0.183323
1.2175 23.5531 14.3495 3.10761 -0.144379 0.00683072 0.972364 -0.183731
1.22 23.5472 14.3677 3.08945 -0.144463 0.00652095 0.972276 -0.184139
1.2225 23.5413 14.3859 3.07141 -0.144546 0.00621108 0.972189 -0.184548
1.225 23.5354 14.4041 3.05349 -0.144629 0.00590112 0.972101 -0.184956
1.2275 23.5295 14.4223 3.03569 -0.14471 0.00559108 0.972013 -0.185364
1.23 23.5236 14.4405 3.01801 -0.14479 0.00528094 0.971925 -0.185772
1.2325 23.5177 14.4587 3.00046 -0.144869 0.00497072 0.971837 -0.186181
1.235 23.5118 14.4769 2.98303 -0.144946 0.00466042 0.971749 -0.18659
1.2375 23.5058 14.495 2.96572 -0.145023 0.00435004 0.97166 -0.186998
1.24 23.4998 14.5132 2.94854 -0.145099 0.00403958 0.971572 -0.187407
1.2425 23.4939 14.5313 2.93149 -0.145173 0.00372905 0.971483 -0.187816
1.245 23.4879 14.5495 2.91456 -0.145246 0.00341845 0.971394 -0.188225
1.2475 23.4819 14.5676 2.89777 -0.145318 0.00310779 0.971305 -0.188634
1.25 23.4759 14.5858 2.8811 -0.145389 0.00279705 0.971216 -0.189043
1.2525 23.4699 14.6039 2.86457 -0.145459 0.00248626 0.971127 -0.189452
1.255 23.4638 14.622 2.84817 -0.145528 0.0021754 0.971038 -0.189861
1.2575 23.4578 14.6401 2.8319 -0.145595 0.00186449 0.970948 -0.19027
1.26 23.4517 14.6582 2.81577 -0.145662 0.00155352 0.970859 -0.19068
1.2625 23.4457 14.6763 2.79977 -0.145727 0.00124251 0.970769 -0.191089
1.265 23.4396 14.6944 2.78391 -0.145791 0.000931441 0.970679 -0.191499
1.2675 23.4335 14.7125 2.76818 -0.145855 0.000620329 0.970589 -0.191908
1.27 23.4274 14.7306 2.7526 -0.145917 0.000309174 0.970499 -0.192318
1.2725 23.4213 14.7487 2.73715 -0.145977 -2.02219e-06 0.970409 -0.192728
1.275 23.4152 14.7668 2.72185 -0.146037 -0.000313256 0.970318 -0.193137
1.2775 23.409 14.7849 2.70668 -0.146096 -0.000624524 0.970228 -0.193547
1.28 23.4029 14.8029 2.69166 -0.146153 -0.000935825 0.970137 -0.193957
1.2825 23.3967 14.821 2.67678 -0.146209 -0.00124716 0.970046 -0.194367
1.285 23.3906 14.839 2.66204 -0.146264 -0.00155851 0.969956 -0.194778
1.2875 23.3844 14.8571 2.64745 -0.146318 -0.00186989 0.969865 -0.195188
1.29 23.3782 14.8751 2.63301 -0.146371 -0.0021813 0.969773 -0.195598
1.2925 23.372 14.8931 2.61871 -0.146423 -0.00249272 0.969682 -0.196008
1.295 23.3658 14.9112 2.60456 -0.146474 -0.00280415 0.969591 -0.196419
1.2975 23.3596 14.9292 2.59055 -0.146523 -0.00311561 0.969499 -0.196829
1.3 23.3533 14.9472 2.5767 -0.146571 -0.00342707 0.969408 -0.19724
1.3025 23.3471 14.9652 2.563 -0.146619 -0.00373853 0.969316 -0.19765
1.305 23.3408 14.9832 2.54944 -0.146665 -0.00405001 0.969224 -0.198061
1.3075 23.3346 15.0012 2.53604 -0.14671 -0.00436148 0.969132 -0.198472
1.31 23.3283 15.0192 2.5228 -0.146753 -0.00467296 0.96904 -0.198882
1.3125 23.322 15.0372 2.5097 -0.146796 -0.00498443 0.968947 -0.199293
1.315 23.3157 15.0552 2.49676 -0.146838 -0.0052959 0.968855 -0.199704
1.3175 23.3094 15.0731 2.48398 -0.146878 -0.00560735 0.968762 -0.200115
1.32 23.303 15.0911 2.47135 -0.146917 -0.0059188 0.96867 -0.200526
1.3225 23.2967 15.1091 2.45888 -0.146955 -0.00623023 0.968577 -0.200937
1.325 23.2904 15.127 2.44656 -0.146992 -0.00654164 0.968484 -0.201348
1.3275 23.284 15.1449 2.4344 -0.147028 -0.00685304 0.968391 -0.20176
1.33 23.2776 15.1629 2.4224 -0.147063 -0.00716441 0.968298 -0.202171
1.3325 23.2712 15.1808 2.41057 -0.147096 -0.00747576 0.968205 -0.202582
1.335 23.2648 15.1987 2.39889 -0.147129 -0.00778708 0.968111 -0.202994
1.3375 23.2584 15.2167 2.38737 -0.14716 -0.00809837 0.968018 -0.203405
1.34 23.252 15.2346 2.37602 -0.14719 -0.00840962 0.967924 -0.203817
1.3425 23.2456 15.2525 2.36482 -0.147219 -0.00872084 0.96783 -0.204228
1.345 23.2392 15.2704 2.35379 -0.147247 -0.00903202 0.967736 -0.20464
1.3475 23.2327 15.2883 2.34293 -0.147273 -0.00934316 0.967642 -0.205051
1.35 23.2262 15.3062 2.33223 -0.147299 -0.00965426 0.967548 -0.205463
1.3525 23.2198 15.3241 2.32169 -0.147323 -0.00996531 0.967454 -0.205875
1.355 23.2133 15.3419 2.31132 -0.147347 -0.0102763 0.96736 -0.206286
1.3575 23.2068 15.3598 2.30112 -0.147369 -0.0105873 0.967265 -0.206698
1.36 23.2003 15.3777 2.29108 -0.14739 -0.0108981 0.967171 -0.20711
1.3625 23.1938 15.3955 2.28121 -0.14741 -0.011209 0.967076 -0.207522
1.365 23.1872 15.4134 2.27151 -0.147428 -0.0115197 0.966981 -0.207934
1.3675 23.1807 15.4312 2.26198 -0.147446 -0.0118305 0.966886 -0.208346
1.37 23.1741 15.449 2.25262 -0.147462 -0.0121411 0.966791 -0.208758
1.3725 23.1676 15.4669 2.24343 -0.147478 -0.0124517 0.966696 -0.20917
1.375 23.161 15.4847 2.23441 -0.147492 -0.0127622 0.9666 -0.209583
1.3775 23.1544 15.5025 2.22556 -0.147505 -0.0130726 0.966505 -0.209995
1.38 23.1478 15.5203 2.21688 -0.147517 -0.013383 0.966409 -0.210407
1.3825 23.1412 15.5381 2.20837 -0.147527 -0.0136932 0.966314 -0.210819
1.385 23.1346 15.5559 2.20004 -0.147537 -0.0140034 0.966218 -0.211232
1.3875 23.1279 15.5737 2.19188 -0.147545 -0.0143135 0.966122 -0.211644
1.39 23.1213 15.5915 2.1839 -0.147552 -0.0146235 0.966026 -0.212056
1.3925 23.1146 15.6093 2.17608 -0.147559 -0.0149335 0.96593 -0.212469
1.395 23.108 15.6271 2.16845 -0.147564 -0.0152433 0.965833 -0.212881
1.3975 23.1013 15.6448 2.16099 -0.147567 -0.015553 0.965737 -0.213294
1.4 23.0946 15.6626 2.1537 -0.14757 -0.0158627 0.965641 -0.213706
1.4025 23.0879 15.6803 2.14659 -0.147572 -0.0161722 0.965544 -0.214119
1.405 23.0812 15.6981 2.13966 -0.147572 -0.0164817 0.965447 -0.214531
1.4075 23.0745 15.7158 2.1329 -0.147571 -0.016791 0.96535 -0.214944
1.41 23.0677 15.7335 2.12633 -0.14757 -0.0171002 0.965253 -0.215357
1.4125 23.061 15.7513 2.11993 -0.147567 -0.0174093 0.965156 -0.215769
1.415 23.0542 15.769 2.11371 -0.147562 -0.0177183 0.965059 -0.216182
1.4175 23.0475 15.7867 2.10766 -0.147557 -0.0180272 0.964962 -0.216595
1.42 23.0407 15.8044 2.1018 -0.147551 -0.0183359 0.964864 -0.217008
1.4225 23.0339 15.8221 2.09611 -0.147543 -0.0186446 0.964767 -0.217421
1.425 23.0271 15.8398 2.09061 -0.147534 -0.0189531 0.964669 -0.217833
1.4275 23.0203 15.8575 2.08528 -0.147525 -0.0192614 0.964571 -0.218246
1.43 23.0135 15.8751 2.08014 -0.147514 -0.0195697 0.964473 -0.218659
1.4325 23.0066 15.8928 2.07518 -0.147501 -0.0198778 0.964375 -0.219072
1.435 22.9998 15.9105 2.07039 -0.147488 -0.0201858 0.964277 -0.219485
1.4375 22.9929 15.9281 2.06579 -0.147474 -0.0204936 0.964179 -0.219898
1.44 22.9861 15.9458 2.06137 -0.147458 -0.0208013 0.964081 -0.220311
1.4425 22.9792 15.9634 2.05714 -0.147441 -0.0211088 0.963982 -0.220724
1.445 22.9723 15.9811 2.05308 -0.147424 -0.0214162 0.963884 -0.221137
1.4475 22.9654 15.9987 2.04921 -0.147405 -0.0217235 0.963785 -0.22155
1.45 22.9585 16.0163 2.04552 -0.147384 -0.0220306 0.963686 -0.221963
1.4525 22.9516 16.0339 2.04201 -0.147363 -0.0223375 0.963587 -0.222376
1.455 22.9446 16.0515 2.03869 -0.147341 -0.0226443 0.963488 -0.222789
1.4575 22.9377 16.0691 2.03555 -0.147317 -0.022951 0.963389 -0.223202
1.46 22.9307 16.0867 2.03259 -0.147293 -0.0232574 0.96329 -0.223615
1.4625 22.9238 16.1043 2.02981 -0.147267 -0.0235637 0.96319 -0.224028
1.465 22.9168 16.1219 2.02722 -0.14724 -0.0238698 0.963091 -0.224442
1.4675 22.9098 16.1395 2.02482 -0.147212 -0.0241758 0.962991 -0.224855
1.47 22.9028 16.1571 2.0226 -0.147182 -0.0244816 0.962892 -0.225268
1.4725 22.8958 16.1746 2.02056 -0.147152 -0.0247872 0.962792 -0.225681
1.475 22.8888 16.1922 2.01871 -0.147121 -0.0250926 0.962692 -0.226094
1.4775 22.8817 16.2097 2.01704 -0.147088 -0.0253979 0.962592 -0.226507
1.48 22.8747 16.2273 2.01555 -0.147054 -0.0257029 0.962492 -0.226921
1.4825 22.8676 16.2448 2.01425 -0.147019 -0.0260078 0.962392 -0.227334
1.485 22.8606 16.2623 2.01314 -0.146983 -0.0263125 0.962291 -0.227747
1.4875 22.8535 16.2798 2.01221 -0.146946 -0.026617 0.962191 -0.22816
1.49 22.8464 16.2973 2.01147 -0.146908 -0.0269212 0.96209 -0.228574
1.4925 22.8393 16.3148 2.01091 -0.146868 -0.0272253 0.96199 -0.228987
1.495 22.8322 16.3323 2.01053 -0.146828 -0.0275292 0.961889 -0.2294
1.4975 22.8251 16.3498 2.01034 -0.146786 -0.0278329 0.961788 -0.229813
1.5 22.8179 16.3673 2.01034 -0.146743 -0.0281364 0.961687 -0.230226
1.5025 22.8108 16.3848 2.01052 -0.146699 -0.0284397 0.961586 -0.23064
1.505 22.8036 16.4023 2.01088 -0.146654 -0.0287428 0.961485 -0.231053
1.5075 22.7965 16.4197 2.01143 -0.146608 -0.0290456 0.961384 -0.231466
1.51 22.7893 16.4372 2.01217 -0.14656 -0.0293482 0.961282 -0.231879
1.5125 22.7821 16.4546 2.01309 -0.146512 -0.0296506 0.961181 -0.232292
1.515 22.7749 16.4721 2.0142 -0.146462 -0.0299528 0.961079 -0.232706
1.5175 22.7677 16.4895 2.01549 -0.146411 -0.0302548 0.960977 -0.233119
1.52 22.7605 16.5069 2.01696 -0.146359 -0.0305565 0.960876 -0.233532
1.5225 22.7532 16.5244 2.01862 -0.146306 -0.0308581 0.960774 -0.233945
1.525 22.746 16.5418 2.02047 -0.146252 -0.0311593 0.960672 -0.234358
1.5275 22.7387 16.5592 2.02249 -0.146197 -0.0314604 0.960569 -0.234772
1.53 22.7315 16.5766 2.02471 -0.14614 -0.0317612 0.960467 -0.235185
1.5325 22.7242 16.594 2.0271 -0.146083 -0.0320618 0.960365 -0.235598
1.535 22.7169 16.6113 2.02968 -0.146024 -0.0323621 0.960262 -0.236011
1.5375 22.7096 16.6287 2.03245 -0.145964 -0.0326621 0.96016 -0.236424
1.54 22.7023 16.6461 2.0354 -0.145903 -0.032962 0.960057 -0.236837
1.5425 22.695 16.6634 2.03853 -0.145841 -0.0332616 0.959954 -0.23725
1.545 22.6876 16.6808 2.04185 -0.145778 -0.0335609 0.959852 -0.237663
1.5475 22.6803 16.6982 2.04534 -0.145714 -0.0338599 0.959749 -0.238076
1.55 22.6729 16.7155 2.04903 -0.145648 -0.0341587 0.959646 -0.23849
1.5525 22.6656 16.7328 2.05289 -0.145582 -0.0344573 0.959542 -0.238903
1.555 22.6582 16.7501 2.05694 -0.145514 -0.0347556 0.959439 -0.239316
1.5575 22.6508 16.7675 2.06116 -0.145445 -0.0350536 0.959336 -0.239729
1.56 22.6434 16.7848 2.06558 -0.145375 -0.0353513 0.959232 -0.240142
1.5625 22.636 16.8021 2.07017 -0.145304 -0.0356488 0.959129 -0.240554
1.565 22.6286 16.8194 2.07494 -0.145232 -0.035946 0.959025 -0.240967
1.5675 22.6212 16.8367 2.0799 -0.145159 -0.0362429 0.958921 -0.24138
1.57 22.6137 16.8539 2.08503 -0.145084 -0.0365396 0.958817 -0.241793
1.5725 22.6063 16.8712 2.09035 -0.145009 -0.0368359 0.958713 -0.242206
1.575 22.5988 16.8885 2.09584 -0.144932 -0.037132 0.958609 -0.242619
1.5775 22.5913 16.9057 2.10152 -0.144854 -0.0374278 0.958505 -0.243032
1.58 22.5838 16.923 2.10737 -0.144775 -0.0377233 0.958401 -0.243444
1.5825 22.5763 16.9402 2.11341 -0.144695 -0.0380185 0.958296 -0.243857
1.585 22.5688 16.9575 2.11962 -0.144614 -0.0383134 0.958192 -0.24427
1.5875 22.5613 16.9747 2.12601 -0.144532 -0.038608 0.958087 -0.244682
1.59 22.5538 16.9919 2.13258 -0.144449 -0.0389023 0.957983 -0.245095
1.5925 22.5463 17.0091 2.13933 -0.144364 -0.0391963 0.957878 -0.245508
1.595 22.5387 17.0264 2.14625 -0.144279 -0.03949 0.957773 -0.24592
1.5975 22.5311 17.0436 2.15335 -0.144192 -0.0397834 0.957668 -0.246333
1.6 22.5236 17.0607 2.16063 -0.144104 -0.0400765 0.957563 -0.246745
1.6025 22.516 17.0779 2.16808 -0.144015 -0.0403693 0.957458 -0.247158
1.605 22.5084 17.0951 2.17571 -0.143925 -0.0406617 0.957353 -0.24757
